ng,ne,po,xylabel,label,xlabel,id_str,flikes_cnt,fretweets_cnt,freplies_cnt,fclear_dull,fwarm_cool,fbrit_contrast,fbrit_mean,fsat_contrast,fsat_mean,ffct15,ffct14,ffct13,ffct12,ffct11,ffct10,ffct9,ffct8,ffct7,ffct6,ffct5,ffct4,ffct3,ffct2,ffct1,fadv_cnt,fdeg_adv,fperiod,f3dots,fqmark,fexclaim,fnegemoji,fposemoji,fnegemo,fposemo,user_id,tdate,ttime,containsText,deg_adv,adv_cnt,containsImage,fct1,fct2,fct3,fct4,fct5,fct6,fct7,fct8,fct9,fct10,fct11,fct12,fct13,fct14,fct15,sat_mean,sat_contrast,brit_mean,brit_contrast,warm_cool,clear_dull,containsSocial,replies_cnt,retweets_cnt,likes_cnt,mentions_cnt,retweet_cnt,reply_cnt,hour0,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,imagetweet_cnt,originalTweet_cnt,query_cnt,sharingtweet_cnt,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,period,comma,colon,semic,qmark,exclaim,dash,quote,apostro,3dots,parenth,posemoji,negemoji,neuemoji,pos,neg,neu,reply_to,rfamily,rfriend,rposemo,raffect,rleisure,rsad,rdeath,rauxverb,ranger,rnegemo,rposemoji,rnegemoji
0.370218731,0.305746506,0.324034763,1,-1,1,ID968102929059205120,106.5488714,5257.647548,-3.35E-06,0.817661249,0.225088943,250.3412109,148.6474331,245.0656741,73.63349906,146.7664651,62.68225472,59.78766319,147.2013174,62.81462759,59.19800588,147.3704027,62.00314809,58.35866526,147.8992206,58.32361457,56.72653688,157.8257324,49.46351093,43.74100063,0.193088519,0.032407474,1.519953203,0.032339018,0.058358663,0.146809699,0.016271994,0.280467845,0.138749261,0.380801397,onlyursmusa,26-02-18,12:38:19,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1,0,0,0,0,1,1,0,1,0,1,2,3,1,1,1,1,0,1,2,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ID968102929059205120,0,0,1,1,0,0,0,1,0,0,0,0
0.332291418,0.321133465,0.346575117,1,1,1,ID968180362458345480,81.91533639,4041.565136,0.025719486,0.57762639,0.11137092,192.5012269,114.3542633,188.4148931,56.60473126,112.7637666,48.23277697,45.99834273,113.1662054,48.27541199,45.51341452,113.249718,47.75021857,44.80346347,113.6190993,44.85032605,43.66833661,121.3193615,38.04282564,33.66312732,0.147319184,0.01796419,1.137549744,0.05727409,-0.00874705,0.166520809,0.076103631,0.194533588,0.138061498,0.253731595,Spamsterr,26-02-18,17:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,ID968180362458345480,0,0,0,0,0,0,0,0,0,0,0,0
0.25601134,0.476972198,0.267016462,1,0,1,ID968187134397091840,100.1509282,4941.800625,0.006677508,0.755318211,0.195553537,235.3187249,139.7406418,230.3520538,69.21070348,137.9351165,58.92936507,56.20623285,138.3615502,59.03843079,55.64377629,138.5084101,58.30130692,54.83804138,138.9958184,54.8242656,53.33499668,148.3441176,46.4972742,41.12352565,0.181201081,0.028656193,1.42063349,0.038815278,0.040929636,0.151929166,0.031811762,0.258148576,0.138570632,0.347798201,PeppiWomaniYo,26-02-18,18:12:55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,3,2,0,0,2,0,0,1,1,2,3,1,1,0,3,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,2,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,ID968187134397091840,0,0,2,2,0,0,0,0,0,0,0,0
0.40075307,0.237185339,0.362061591,1,-1,1,ID968335850529607681,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,SUPRIYADEVERKON,27-02-18,4:03:52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,1,0,0,0,0,0,0,4,2,1,2,0,2,2,3,1,0,0,1,1,0,0,0,0,2,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ID968335850529607681,0,0,0,1,0,1,0,0,0,1,0,0
0.332291418,0.321133465,0.346575117,1,1,1,ID968411808271945728,80.60808243,3977.029999,0.027084548,0.564888205,0.105336125,189.4317711,112.5343912,185.408546,55.70104756,110.9593093,47.46597119,45.26657022,111.360028,47.503844,44.78719978,111.4389994,46.99384323,44.08411519,111.7999197,44.13532475,42.97536323,119.3820392,37.43675201,33.12831412,0.144890294,0.017197713,1.117256334,0.058597346,-0.01230822,0.167566839,0.07927878,0.189973224,0.138025,0.246988247,adil14384,27-02-18,9:05:41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,4,3,0,0,0,1,0,0,3,2,0,0,0,3,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,1,2,0,0,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ID968411808271945728,0,1,1,1,0,0,0,3,0,0,0,0
0.348271408,0.275464746,0.376263846,1,-1,1,ID968485348245372928,105.9719546,5229.166927,0.000599074,0.812039639,0.22242567,248.9865999,147.8442878,243.7389141,73.23468572,145.9701227,62.34384829,59.46471763,146.4042159,62.47411951,58.87751307,146.571297,61.66934482,58.04120276,147.096381,58.00807047,56.42071413,156.970754,49.19603875,43.50497707,0.192016602,0.032069213,1.510997323,0.032922997,0.056787049,0.147271333,0.017673249,0.278455267,0.138733153,0.377825425,PeppiWomaniYo,27-02-18,13:57:55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,ID968485348245372928,0,0,0,0,0,0,0,0,0,0,1,0
0.409536698,0.205884296,0.384579006,1,-1,1,ID968515204517679105,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,SUPRIYADEVERKON,27-02-18,15:56:33,1,0.666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,3,1,0,0,1,0,0,2,2,1,1,3,3,1,4,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,1,1,1,3,2,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,ID968515204517679105,0,0,1,1,0,0,0,2,0,0,0,0
0.378663331,0.262492496,0.358844173,1,-1,1,ID968515208003153921,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,SUPRIYADEVERKON,27-02-18,15:56:34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5,2,2,1,0,1,0,0,0,0,2,2,0,1,1,2,1,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,3,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ID968515208003153921,0,0,2,2,1,0,0,1,0,0,0,0
0.445417992,0.226950498,0.32763151,1,-1,1,ID968515211920539649,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,SUPRIYADEVERKON,27-02-18,15:56:35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,2,1,1,1,3,0,2,0,0,0,0,0,2,2,0,0,0,0,5,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,3,0,0,0,1,3,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,2,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ID968515211920539649,0,0,0,0,0,0,1,3,0,0,0,0
0.402527426,0.243058676,0.354413897,1,-1,1,ID968535525689769984,106.5467476,5257.542703,-1.14E-06,0.817640555,0.225079139,250.3362242,148.6444764,245.0607899,73.63203091,146.7635335,62.68100894,59.78647433,147.198383,62.81337408,59.19682604,147.3674609,62.00191926,58.35749659,147.8962651,58.32245295,56.72541105,157.8225849,49.46252628,43.74013175,0.193084573,0.032406229,1.519920234,0.032341168,0.058352877,0.146811399,0.016277152,0.280460436,0.138749201,0.380790441,PandePaarth,27-02-18,17:17:18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,3,2,2,0,0,0,0,1,0,2,1,1,1,0,4,1,1,1,0,0,1,1,0,0,0,0,3,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2,0,0,1,1,1,3,1,2,1,0,1,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,ID968535525689769984,0,0,0,0,0,0,1,0,0,0,0,0
0.277471097,0.433126718,0.289402184,1,0,1,ID968677314757148672,100.6102165,4964.474288,0.00619791,0.759793623,0.197673791,236.3971422,140.3800325,231.4082986,69.52820214,138.5690914,59.19877328,56.46333254,138.9961294,59.30951215,55.89892332,139.1445848,58.56705052,55.09077596,139.6349658,55.07547292,53.57846475,149.0247731,46.71021106,41.311426,0.182054443,0.028925486,1.427763342,0.038350367,0.042180811,0.151561655,0.03069621,0.259750807,0.138583455,0.350167397,Raminations,28-02-18,2:40:43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,0,0,0,0,0,1,4,1,0,2,0,2,2,1,0,0,0,2,2,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,ID968677314757148672,0,0,0,0,0,0,0,0,0,0,0,0
0.350578138,0.243191143,0.406230719,1,1,1,ID968683477540507649,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,AnyBodyCanFly,28-02-18,3:05:12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,2,0,1,2,1,1,1,2,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,3,0,3,1,0,0,1,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ID968683477540507649,0,0,0,0,0,0,0,0,0,0,0,0
0.404685256,0.249297156,0.346017588,1,-1,1,ID968690949709811712,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,tehseenp,28-02-18,3:34:54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,162,353,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,1,1,0,0,0,0,3,1,2,1,0,2,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,1,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ID968690949709811712,0,0,1,1,0,0,0,1,0,0,0,0
0.414844521,0.245110591,0.340044887,1,-1,1,ID968691574812168192,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,tehseenp,28-02-18,3:37:23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,67,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,1,0,0,0,0,0,0,1,3,4,1,1,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,2,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ID968691574812168192,0,0,0,1,0,0,0,2,0,1,0,0
0.380663911,0.274453313,0.344882776,1,-1,1,ID968726174296956929,106.5492041,5257.66397,-3.70E-06,0.817664491,0.225090479,250.341992,148.6478962,245.0664391,73.63372902,146.7669243,62.68244984,59.7878494,147.201777,62.81482393,59.19819067,147.3708634,62.00334056,58.35884831,147.8996835,58.32379651,56.72671321,157.8262253,49.46366515,43.74113672,0.193089137,0.032407669,1.519958367,0.032338681,0.058359569,0.146809433,0.016271186,0.280469006,0.13874927,0.380803113,iFaridoon,28-02-18,5:54:52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ID968726174296956929,0,0,1,1,0,0,0,0,0,0,0,0
0.421599577,0.241352073,0.337048349,1,-1,1,ID968742390394707968,106.4415985,5252.351811,0.000108662,0.816615957,0.224593729,250.0893321,148.4980948,244.818974,73.559343,146.6183918,62.61933082,59.72761412,147.0531029,62.75131291,59.13841287,147.2218155,61.94108012,58.29963572,147.7499392,58.26494174,56.66967165,157.6667562,49.41377667,43.69711399,0.192889205,0.032344578,1.518287931,0.032447604,0.058066434,0.146895536,0.016532546,0.280093623,0.138746266,0.380248039,Raminations,28-02-18,6:59:18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,3,2,2,0,0,0,0,2,0,1,2,2,0,1,5,1,1,1,0,1,2,2,0,0,0,0,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ID968742390394707968,0,0,1,1,0,0,0,2,0,0,0,0
0.283303208,0.237471106,0.479225686,1,1,1,ID968816077143773184,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,BangtanINDIA,28-02-18,11:52:07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,504,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,3,0,3,2,3,0,0,0,0,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,2,0,0,1,0,0,ID968816077143773184,0,0,3,3,3,0,0,0,0,0,3,0
0.276930187,0.249644933,0.47342488,1,1,1,ID968821847637811200,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,BangtanINDIA,28-02-18,12:15:02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,230,133,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,3,0,3,2,3,0,0,0,0,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,3,0,0,1,0,0,ID968821847637811200,0,0,3,3,3,0,0,0,0,0,3,0
0.363630552,0.252836065,0.383533383,1,-1,1,ID968835657484320768,106.5206683,5256.255245,2.61E-05,0.817386431,0.224958746,250.2749894,148.6081705,245.0008141,73.61400268,146.7275351,62.66571139,59.77187568,147.1623503,62.79798152,59.18233827,147.3313376,61.98682979,58.3431458,147.859973,58.30818888,56.71158643,157.7839359,49.45043529,43.72946238,0.193036117,0.032390938,1.519515386,0.032367566,0.058281833,0.146832267,0.016340495,0.280369458,0.138748473,0.380655913,Raminations,28-02-18,13:09:55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1,0,0,0,0,1,0,2,0,2,2,2,2,3,2,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,5,0,1,1,3,1,2,0,0,0,0,0,0,0,0,0,4,0,2,3,2,0,1,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,ID968835657484320768,0,0,1,3,0,1,0,2,0,2,0,0
0.401337705,0.25403694,0.344625356,1,-1,1,ID968856048332402688,106.5492746,5257.667454,-3.78E-06,0.817665179,0.225090804,250.3421577,148.6479944,245.0666014,73.63377781,146.7670217,62.68249124,59.78788891,147.2018745,62.81486558,59.19822988,147.3709612,62.0033814,58.35888715,147.8997817,58.32383511,56.72675063,157.8263299,49.46369787,43.74116559,0.193089268,0.032407711,1.519959463,0.03233861,0.058359761,0.146809377,0.016271014,0.280469252,0.138749272,0.380803477,onlyursmusa,28-02-18,14:30:57,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,7,1,0,0,0,0,0,0,1,0,3,0,2,2,2,2,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,ID968856048332402688,0,0,0,0,0,0,0,1,0,0,0,0
0.347392796,0.247252531,0.405354673,1,1,1,ID968969711022235650,106.5492795,5257.667693,-3.78E-06,0.817665226,0.225090827,250.3421691,148.6480012,245.0666125,73.63378115,146.7670284,62.68249408,59.78789162,147.2018812,62.81486844,59.19823257,147.3709679,62.0033842,58.35888981,147.8997885,58.32383776,56.72675319,157.8263371,49.46370012,43.74116757,0.193089277,0.032407714,1.519959538,0.032338605,0.058359774,0.146809373,0.016271003,0.280469269,0.138749272,0.380803502,TheAnujRadia,28-02-18,22:02:36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,4,4,3,0,1,0,0,0,1,2,1,1,1,0,3,0,0,1,1,0,2,2,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,4,1,2,1,1,0,1,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,ID968969711022235650,0,0,3,3,1,0,0,1,0,0,0,0
0.361022417,0.251988046,0.386989537,1,-1,1,ID969107463772524544,105.9800186,5229.565022,0.000590653,0.812118216,0.222462896,249.0055343,147.855514,243.7574593,73.24026024,145.9812538,62.34857845,59.46923169,146.4153576,62.47887905,58.88199284,146.5824667,61.67401064,58.04564017,147.1076029,58.01248107,56.42498885,156.9827047,49.19977741,43.50827615,0.192031585,0.032073941,1.511122507,0.032914834,0.056809016,0.14726488,0.017653663,0.278483398,0.138733379,0.377867022,AnantikaMehra,01-03-18,7:09:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,1,0,0,1,0,0,ID969107463772524544,0,0,0,0,0,0,0,0,0,0,0,0
